repneed,repseats,demneed,demseats
46.778095,201,49.468609,201
47.000755,201,49.522324,201
47.000755,202,49.522324,202
47.121208,202,49.851097,202
47.121208,203,49.851097,203
47.217934,203,49.907978,203
47.217934,204,49.907978,204
47.246506,204,50.149189,204
47.246506,205,50.149189,205
47.28051,205,50.17001,205
47.28051,206,50.17001,206
47.284554,206,50.266094,206
47.284554,207,50.266094,207
47.441303,207,50.37307,207
47.441303,208,50.37307,208
47.456051,208,50.451828,208
47.456051,209,50.451828,209
47.494133,209,50.595516,209
47.494133,210,50.595516,210
47.53698,210,50.878643,210
47.53698,211,50.878643,211
47.659248,211,50.957043,211
47.659248,212,50.957043,212
47.661388,212,51.012127,212
47.661388,213,51.012127,213
48.049026,213,51.066364,213
48.049026,214,51.066364,214
48.415844,214,51.085026,214
48.415844,215,51.085026,215
48.489273,215,51.108463,215
48.489273,216,51.108463,216
48.562729,216,51.185944,216
48.562729,217,51.185944,217
48.667683,217,51.332317,217
48.667683,218,51.332317,218
48.814056,218,51.437271,218
48.814056,219,51.437271,219
48.891537,219,51.510727,219
48.891537,220,51.510727,220
48.914974,220,51.584156,220
48.914974,221,51.584156,221
48.933636,221,51.950974,221
48.933636,222,51.950974,222
48.987873,222,52.338612,222
48.987873,223,52.338612,223
49.042957,223,52.340752,223
49.042957,224,52.340752,224
49.121357,224,52.46302,224
49.121357,225,52.46302,225
49.404484,225,52.505867,225
49.404484,226,52.505867,226
49.548172,226,52.543949,226
49.548172,227,52.543949,227
49.62693,227,52.558697,227
49.62693,228,52.558697,228
49.733906,228,52.715446,228
49.733906,229,52.715446,229
49.82999,229,52.71949,229
49.82999,230,52.71949,230
49.850811,230,52.753494,230
49.850811,231,52.753494,231
50.092022,231,52.782066,231
50.092022,232,52.782066,232
50.148903,232,52.878792,232
50.148903,233,52.878792,233
50.477676,233,52.999245,233
50.477676,234,52.999245,234
50.531391,234,53.221905,234
50.531391,235,53.221905,235
50.559109,235,53.405041,235
50.559109,236,53.405041,236
