repneed,repseats,demneed,demseats
55.35635,271,56.262703,271
55.645336,271,56.309677,271
55.645336,272,56.309677,272
56.227585,272,56.61393,272
56.227585,273,56.61393,273
56.408398,273,56.695866,273
56.408398,274,56.695866,274
56.56488,274,56.775879,274
56.56488,275,56.775879,275
56.647892,275,56.992764,275
56.647892,276,56.992764,276
56.762749,276,57.043694,276
56.762749,277,57.043694,277
56.87619,277,57.142872,277
56.87619,278,57.142872,278
57.068333,278,57.245617,278
57.068333,279,57.245617,279
57.344227,279,57.273094,279
57.344227,280,57.273094,280
57.401253,280,57.373028,280
57.401253,281,57.373028,281
57.424423,281,57.434731,281
57.424423,282,57.434731,282
57.433994,282,57.548576,282
57.433994,283,57.548576,283
57.438351,283,57.615864,283
57.438351,284,57.615864,284
57.509121,284,57.662018,284
57.509121,285,57.662018,285
57.573261,285,57.834095,285
57.573261,286,57.834095,286
57.824604,286,57.931404,286
57.824604,287,57.931404,287
58.007736,287,57.975899,287
58.007736,288,57.975899,288
58.097542,288,57.979946,288
58.097542,289,57.979946,289
58.232288,289,58.060158,289
58.232288,290,58.060158,290
58.340195,290,58.171009,290
58.340195,291,58.171009,291
58.367073,291,58.20842,291
58.367073,292,58.20842,292
58.45013,292,58.348827,292
58.45013,293,58.348827,293
58.772053,293,58.429996,293
58.772053,294,58.429996,294
58.892384,294,58.876194,294
58.892384,295,58.876194,295
58.901714,295,58.893173,295
58.901714,296,58.893173,296
58.994381,296,58.922028,296
58.994381,297,58.922028,297
58.998222,297,58.924355,297
58.998222,298,58.924355,298
59.043987,298,58.95092,298
59.043987,299,58.95092,299
59.176723,299,58.97467,299
59.176723,300,58.97467,300
59.187458,300,59.066814,300
59.187458,301,59.066814,301
59.193333,301,59.070786,301
59.193333,302,59.070786,302
59.210335,302,59.0858,302
59.210335,303,59.0858,303
59.230038,303,59.100567,303
59.230038,304,59.100567,304
59.500992,304,59.290653,304
59.500992,305,59.290653,305
59.71291,305,59.3176,305
59.71291,306,59.3176,306
59.757057,306,59.511669,306
59.757057,307,59.511669,307
59.875553,307,59.522659,307
